iter	Logloss
412	0.002204374741
413	0.002204212855
414	0.002204079067
415	0.002204072521
416	0.002203997395
417	0.002203997395
418	0.002203997395
419	0.002203991099
420	0.002203991883
421	0.00220398004
422	0.00220388892
423	0.00220388892
424	0.002203872279
425	0.002203834547
426	0.002203789735
427	0.002203755852
428	0.002203690351
429	0.002203650444
430	0.002203596666
431	0.002203588325
432	0.002203567442
433	0.002203408289
434	0.002203408289
435	0.002203308696
436	0.002203298655
437	0.00220329047
438	0.002203252832
439	0.002203269323
440	0.002203202211
441	0.00220321473
442	0.00220318419
443	0.002203108217
444	0.002203101642
445	0.002203101642
446	0.002203064938
447	0.002202990603
448	0.002203004783
449	0.002202846228
450	0.002202846903
451	0.002202844266
452	0.002202750645
453	0.002202759281
454	0.002202723169
455	0.002202714465
456	0.002202679886
457	0.002202664895
458	0.002202658516
459	0.002202642175
460	0.002202618539
461	0.002202581835
462	0.002202506803
463	0.002202459611
464	0.002202422804
465	0.002202373317
466	0.002202294373
467	0.00220220763
468	0.002202032628
469	0.002201967049
470	0.002201917672
471	0.002201941779
472	0.002201901902
473	0.002201909963
474	0.002201867544
475	0.002201708605
476	0.002201725441
477	0.00220170964
478	0.002201615097
479	0.002201633253
480	0.002201567596
481	0.002201549511
482	0.002201483836
483	0.002201473539
484	0.002201473539
485	0.00220142817
486	0.002201418368
487	0.002201295116
488	0.002201241255
489	0.002201221726
490	0.002201202304
491	0.002201202304
492	0.00220118435
493	0.002201175388
494	0.002201161984
495	0.002201092475
496	0.002201092475
497	0.002201077388
498	0.002200929457
499	0.002200911311
500	0.002200885629
501	0.002200474484
502	0.002200459019
503	0.002200398743
504	0.002200339881
505	0.002200354457
506	0.002200299342
507	0.002200272749
508	0.002200259348
509	0.002200268786
510	0.002200218805
511	0.002200169632
512	0.002200154977
513	0.002200057934
514	0.002200056578
515	0.002199957161
516	0.002199906623
517	0.00219991916
518	0.002199908401
519	0.002199853045
520	0.002199784626
521	0.002199694594
522	0.002199659475
523	0.002199683116
524	0.002199502141
525	0.002199423513
526	0.002199382458
527	0.002199391508
528	0.002199367863
529	0.002199363201
530	0.002199347379
531	0.002199339661
532	0.002199282842
533	0.002199251437
534	0.002199258423
535	0.002199233099
536	0.002199217283
537	0.002199197396
538	0.002199197025
539	0.002199129258
540	0.002199117763
541	0.002199119728
542	0.00219909857
543	0.002199050117
544	0.002199038708
545	0.002198977338
546	0.002198953453
547	0.002198885383
548	0.002198845069
549	0.002198843084
550	0.002198811434
551	0.002198800884
552	0.002198708061
553	0.002198636309
554	0.002198625018
555	0.002198619137
556	0.002198611435
557	0.002198477661
558	0.002198379736
559	0.002198344456
560	0.002198240202
561	0.002198138037
562	0.002198126485
563	0.002198138088
564	0.002198069983
565	0.002198024464
566	0.00219801982
567	0.002198001106
568	0.002198011078
569	0.002197964373
570	0.002197951888
571	0.002197948706
572	0.002197875474
573	0.002197835433
574	0.002197493903
575	0.002197480802
576	0.002197421688
577	0.002197409536
578	0.002197432303
579	0.002197374646
580	0.002197324641
581	0.002197324641
582	0.002197303655
583	0.002197146615
584	0.002197115352
585	0.002196929512
586	0.002196855885
587	0.002196818879
588	0.002196770093
589	0.002196788337
590	0.002196729734
591	0.002196638653
592	0.002196574205
593	0.002196506142
594	0.002196477454
595	0.002196433945
596	0.002196433945
597	0.00219641269
598	0.002196370062
599	0.002196370062
600	0.002196370062
601	0.002196359905
602	0.002196317044
603	0.002196302536
604	0.002196272197
605	0.002196218966
606	0.002196181783
607	0.002196183052
608	0.002196183052
609	0.002196117739
610	0.002196051932
611	0.002196028572
612	0.002195971461
613	0.002195952687
614	0.002195943362
615	0.002195924164
616	0.002195924164
617	0.002173418644
618	0.002173415408
619	0.002173400811
620	0.00217332601
621	0.002173291211
622	0.002173291211
623	0.002173245482
624	0.002173157522
625	0.002173171822
626	0.002173127848
627	0.002173104208
628	0.002173084984
629	0.002173056222
630	0.002173056222
631	0.002173028745
632	0.002173008757
633	0.002172998093
634	0.002172988782
635	0.002172996475
636	0.002172869937
637	0.002172845162
638	0.002172822162
639	0.002172786894
640	0.002172739919
641	0.00217269713
642	0.002172686353
643	0.002172676747
644	0.002155671925
645	0.002155671506
646	0.002155671506
647	0.00215560844
648	0.002155537235
649	0.00215556698
650	0.002155526728
651	0.002155510468
652	0.002155462078
653	0.002155388291
654	0.00215537586
655	0.00215536261
656	0.002155300171
657	0.002155245777
658	0.00215523381
659	0.002155242649
660	0.002155111237
661	0.002155120741
662	0.002155051815
663	0.002155047885
664	0.002155047885
665	0.002155034472
666	0.002155020777
667	0.002155020777
668	0.002155002272
669	0.002154984297
670	0.002154894649
671	0.002154890369
672	0.002154887018
673	0.00215482262
674	0.00215474496
675	0.002154719476
676	0.002154683468
677	0.002154648932
678	0.002154593086
679	0.002154561154
680	0.002154396691
681	0.002154388252
682	0.002154268688
683	0.002154265962
684	0.002154219917
685	0.002154219917
686	0.002154237622
687	0.002154206987
688	0.002154206987
689	0.002154206987
690	0.00215420983
691	0.002154175056
692	0.002154153637
693	0.002154044091
694	0.002154044091
695	0.002153989964
696	0.002153931217
697	0.002153931217
698	0.002153931217
699	0.002153913153
700	0.002153871372
701	0.002153871372
702	0.002153834075
703	0.002153791629
704	0.002153791629
705	0.002153763722
706	0.002153680199
707	0.002153676001
708	0.002153624473
709	0.002153593061
710	0.00215357195
711	0.002153515798
712	0.002153460595
713	0.002153440646
714	0.002153390032
715	0.002153375474
716	0.002153337226
717	0.002153311425
718	0.00215329504
719	0.002153274758
720	0.002153274758
721	0.002153228587
722	0.002153208144
723	0.002153208144
724	0.002153187353
725	0.002153155452
726	0.002153139954
727	0.002152830971
728	0.002152737657
729	0.002152706601
730	0.002152642883
731	0.002152606767
732	0.002152577031
